"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","COUNTERPART_COUNTRY","FREQUENCY","SCALE","2016","2016-Q1","2016-M01","2016-M02","2016-M03","2016-Q2","2016-M04","2016-M05","2016-M06","2016-Q3","2016-M07","2016-M08","2016-M09","2016-Q4","2016-M10","2016-M11","2016-M12","2017","2017-Q1","2017-M01","2017-M02","2017-M03","2017-Q2","2017-M04","2017-M05","2017-M06","2017-Q3","2017-M07","2017-M08","2017-M09","2017-Q4","2017-M10","2017-M11","2017-M12","2018","2018-Q1","2018-M01","2018-M02","2018-M03","2018-Q2","2018-M04","2018-M05","2018-M06","2018-Q3","2018-M07","2018-M08","2018-M09","2018-Q4","2018-M10","2018-M11","2018-M12","2019","2019-Q1","2019-M01","2019-M02","2019-M03","2019-Q2","2019-M04","2019-M05","2019-M06","2019-Q3","2019-M07","2019-M08","2019-M09","2019-Q4","2019-M10","2019-M11","2019-M12","2020","2020-Q1","2020-M01","2020-M02","2020-M03","2020-Q2","2020-M04","2020-M05","2020-M06","2020-Q3","2020-M07","2020-M08","2020-M09","2020-Q4","2020-M10","2020-M11","2020-M12","2021","2021-Q1","2021-M01","2021-M02","2021-M03","2021-Q2","2021-M04","2021-M05","2021-M06","2021-Q3","2021-M07","2021-M08","2021-M09","2021-Q4","2021-M10","2021-M11","2021-M12","2022","2022-Q1","2022-M01","2022-M02","2022-M03","2022-Q2","2022-M04","2022-M05","2022-M06","2022-Q3","2022-M07","2022-M08","2022-M09","2022-Q4","2022-M10","2022-M11","2022-M12","2023","2023-Q1","2023-M01","2023-M02","2023-M03","2023-Q2","2023-M04","2023-M05","2023-M06","2023-Q3","2023-M07","2023-M08","2023-M09","2023-Q4","2023-M10","2023-M11","2023-M12","2024","2024-Q1","2024-M01","2024-M02","2024-M03","2024-Q2","2024-M04","2024-M05","2024-M06","2024-Q3","2024-M07","2024-M08","2024-M09","2024-Q4","2024-M10","2024-M11","2024-M12","2025-Q1","2025-M01","2025-M02","2025-M03","2025-Q2","2025-M04","2025-M05","2025-M06","2025-M07","2025-M08"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.NAM.Q","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Namibia","Quarterly","Millions","","1.034722","","","","4.239335","","","","1.980665","","","","1.554598","","","","","1.555049","","","","2.974799","","","","2.585239","","","","1.05101","","","","","3.550152","","","","4.510252","","","","2.86484","","","","1.687793","","","","","1.921723","","","","3.638921","","","","3.153686","","","","2.586759","","","","","3.324244","","","","3.622306","","","","3.349179","","","","2.216964","","","","","0.763894","","","","2.710934","","","","4.038791","","","","2.156037","","","","","4.966583","","","","2.777765","","","","6.258231","","","","1.175285","","","","","1.544582","","","","3.765348","","","","1.625108","","","","0.744339","","","","","0.630205","","","","2.145441","","","","1.477769","","","","1.830198","","","","2.449729","","","","6.113079","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.GMB.Q","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Gambia, The","Quarterly","Millions","","","","","","","","","","","","","","","","","","","0.002109","","","","0.001826","","","","0.005714","","","","0.006958","","","","","0.046256","","","","","","","","","","","","0.015637","","","","","0.014983","","","","0.013756","","","","0.230811","","","","0.008306","","","","","0.00468","","","","0.049538","","","","0.106054","","","","","","","","","0.065734","","","","0.028972","","","","0.003797","","","","","","","","","","","","","0.004245","","","","","","","","","","","","","0.002249","","","","","","","","","","","","0.012772","","","","","","","","","","","","","","","","","0.006262","","","","","","","","0.002292","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.BFA.Q","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Burkina Faso","Quarterly","Millions","","0.56858","","","","3.339186","","","","6.822263","","","","3.011898","","","","","2.542874","","","","10.498209","","","","18.774543","","","","8.643807","","","","","4.945206","","","","11.36588","","","","14.76386","","","","10.52548","","","","","0.10696","","","","21.527834","","","","14.575521","","","","7.842675","","","","","4.231876","","","","16.382606","","","","14.3552","","","","1.195756","","","","","0.579006","","","","3.316626","","","","3.692944","","","","3.874856","","","","","2.677014","","","","21.721384","","","","13.647726","","","","4.230185","","","","","8.822643","","","","27.630055","","","","12.035105","","","","3.709004","","","","","3.729542","","","","13.524756","","","","11.791038","","","","11.183472","","","","0.917521","","","","12.786015","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.ASM.M","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","American Samoa","Monthly","Millions","","","","","","","","0.110286","0.288762","","0.106568","","0.25252","","0.266208","","","","","0.234937","0.127026","0.01306","","","0.128615","0.271473","","0.213055","0.108139","0.099934","","0.101322","0.301793","0.101036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.002186","","0.002229","0.201391","0.003967","","","0.002041","","","","0.004531","","","","","0.005441","0.006349","","0.002347","","0.007123","","","","0.004441","","","","","","","0.004557","0.009196","","","0.005622","0.013375","","","","0.065065","0.013896","0.002591","","0.02349","","0.019747","","0.007329","0.003475","0.004069","","","0.002192","0.012317","","","","","0.005207","","","","","","","","0.021103","","0.026637","0.007908","","","","0.023825","0.002437","0.005968","","","0.012447","0.00365","","0.018562","0.003741","","","0.054409","0.002785","","","","","0.001508","","0.005319","0.011237","0.016759","",""
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.NRU.Q","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Nauru, Republic of","Quarterly","Millions","","0.079959","","","","0.086603","","","","0.124171","","","","1.778554","","","","","0.107851","","","","0.009913","","","","0.086109","","","","0.11351","","","","","1.792904","","","","0.037659","","","","0.083414","","","","0.086086","","","","","0.165508","","","","0.020511","","","","0.296962","","","","2.140788","","","","","0.095458","","","","0.098826","","","","2.655313","","","","0.262708","","","","","1.960137","","","","0.604721","","","","4.970177","","","","3.29819","","","","","1.287975","","","","4.422431","","","","0.384089","","","","2.799352","","","","","4.990638","","","","2.331732","","","","0.4223","","","","0.06385","","","","","0.115956","","","","0.131332","","","","0.197113","","","","5.995648","","","","2.531668","","","","1.396245","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.TX898.Q","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Countries & Areas not specified","Quarterly","Millions","","2.628324","","","","4.029573","","","","4.632287","","","","4.653889","","","","","0.547688","","","","0.747815","","","","0.870235","","","","0.810042","","","","","1.363334","","","","1.400961","","","","1.391401","","","","0.908945","","","","","4.439553","","","","4.398318","","","","5.503528","","","","2.830003","","","","","4.109251","","","","2.732555","","","","11.496281","","","","6.919026","","","","","4.93133","","","","5.769099","","","","5.632731","","","","4.002199","","","","","0.082346","","","","1.530338","","","","0.834762","","","","0.652791","","","","","0.938361","","","","0.729467","","","","0.633894","","","","2.787458","","","","","0.676217","","","","0.766903","","","","1.0225","","","","0.781712","","","","0.707852","","","","1.968956","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.NRU.Q","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Nauru, Republic of","Quarterly","Millions","","2.357399","","","","2.427064","","","","","","","","","","","","","3.980549","","","","","","","","","","","","2.595903","","","","","0.00494","","","","0.008925","","","","0.001939","","","","2.451607","","","","","","","","","","","","","0.002531","","","","","","","","","0.01896","","","","0.274539","","","","0.370311","","","","0.971996","","","","","0.84403","","","","0.493638","","","","0.02262","","","","1.678105","","","","","0.590327","","","","1.278367","","","","0.820598","","","","0.925776","","","","","0.505797","","","","0.810438","","","","0.554789","","","","0.729224","","","","","0.16089","","","","","","","","0.260514","","","","0.221595","","","","0.529492","","","","1.075795","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.SSD.Q","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","South Sudan, Republic of","Quarterly","Millions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.003792","","","","","0.002473","","","","","","","","","","","","0.003285","","","","","0.003405","","","","24.194881","","","","13.030865","","","","27.241131","","","","","55.843193","","","","0.007848","","","","","","","","","","","","","","","","","0.002033","","","","","","","","15.644736","","","","","","","","","","","","","9.435506","","","","0.009933","","","","","","","","68.811861","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.AIA.Q","OBS_VALUE","Japan","Trade balance goods, US dollar","Anguilla, United Kingdom-British Overseas Territory","Quarterly","Millions","","","","","","","","","","","","","","","","","","","0.534966","","","","0.734563","","","","0.53654","","","","0.535796","","","","","0.795698","","","","0.639489","","","","0.838259","","","","0.585741","","","","","1.088248","","","","0.954876","","","","0.871721","","","","0.886553","","","","","0.66975","","","","0.327153","","","","0.465183","","","","0.450391","","","","","0.216087","","","","0.410291","","","","0.388263","","","","0.467236","","","","","0.612151","","","","0.834874","","","","0.38451","","","","0.636351","","","","","0.631374","","","","0.754037","","","","0.434972","","","","0.572472","","","","","0.505618","","","","0.419856","","","","1.018825","","","","0.707274","","","","0.362936","","","","0.732092","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.BRB.Q","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Barbados","Quarterly","Millions","","0.020534","","","","0.012665","","","","0.03186","","","","0.01104","","","","","0.043639","","","","0.002517","","","","0.012378","","","","0.00864","","","","","0.042307","","","","0.012779","","","","0.017858","","","","0.020812","","","","","0.022923","","","","0.038527","","","","0.019895","","","","0.076789","","","","","0.020911","","","","0.415291","","","","0.031295","","","","0.041815","","","","","0.027529","","","","0.041329","","","","0.026851","","","","0.029602","","","","","0.035752","","","","0.026967","","","","0.051934","","","","0.04173","","","","","0.034602","","","","0.034506","","","","0.028837","","","","0.068652","","","","","0.130541","","","","0.118151","","","","0.146498","","","","0.057644","","","","0.052946","","","","0.076144","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.TGO.Q","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Togo","Quarterly","Millions","","11.973253","","","","8.256889","","","","11.572444","","","","11.223045","","","","","7.626604","","","","6.385855","","","","9.192688","","","","6.316184","","","","","3.723573","","","","8.141054","","","","9.311296","","","","9.914869","","","","","5.415208","","","","7.199073","","","","6.657274","","","","10.041951","","","","","5.019864","","","","4.824988","","","","6.699027","","","","12.545959","","","","","6.643412","","","","11.346849","","","","5.300896","","","","4.671924","","","","","12.308256","","","","5.522554","","","","6.017208","","","","5.307481","","","","","7.374585","","","","2.161747","","","","4.805674","","","","7.824346","","","","","8.44105","","","","8.419362","","","","5.844725","","","","8.200308","","","","7.413627","","","","8.274613","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.DOM.Q","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Dominican Republic","Quarterly","Millions","","2.070287","","","","1.106855","","","","1.126862","","","","1.289285","","","","","1.213267","","","","1.638411","","","","33.439956","","","","61.940846","","","","","67.789384","","","","76.651754","","","","54.149484","","","","61.350411","","","","","54.583087","","","","67.643836","","","","84.36742","","","","60.206277","","","","","74.590611","","","","28.312455","","","","20.279646","","","","36.039168","","","","","44.960161","","","","45.924496","","","","45.583174","","","","93.946639","","","","","66.269653","","","","75.775977","","","","87.159539","","","","92.316071","","","","","85.010464","","","","92.871086","","","","86.630413","","","","96.694033","","","","","83.621185","","","","95.850525","","","","92.21651","","","","87.161293","","","","102.506804","","","","95.241534","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.MLI.Q","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Mali","Quarterly","Millions","","0.037051","","","","0.122236","","","","0.015359","","","","0.006068","","","","","0.01629","","","","0.600537","","","","0.524026","","","","0.013836","","","","","0.017396","","","","0.172728","","","","0.588751","","","","0.055108","","","","","1.267366","","","","2.393129","","","","0.805879","","","","0.060284","","","","","0.191299","","","","3.617657","","","","0.116879","","","","0.027144","","","","","0.094805","","","","2.876409","","","","1.516279","","","","0.113964","","","","","0.814833","","","","3.213386","","","","2.646514","","","","1.097702","","","","","1.684089","","","","2.51299","","","","0.918306","","","","0.486354","","","","","0.171964","","","","0.907223","","","","2.586043","","","","0.085255","","","","0.092487","","","","0.18022","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.TKM.Q","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Turkmenistan","Quarterly","Millions","","0.023712","","","","0.008329","","","","0.050647","","","","0.026307","","","","","0.025445","","","","","","","","0.04694","","","","0.034028","","","","","0.023939","","","","0.070034","","","","0.064644","","","","0.038088","","","","","0.061048","","","","0.034089","","","","0.481977","","","","0.047523","","","","","0.009674","","","","","","","","0.057756","","","","0.01096","","","","","0.004296","","","","0.02197","","","","0.024433","","","","0.038924","","","","","0.022106","","","","0.056179","","","","0.041196","","","","0.055093","","","","","0.058149","","","","","","","","0.006531","","","","0.050439","","","","","0.013204","","","","0.172772","","","","0.00679","","","","0.004498","","","","0.777064","","","","2.959475","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.GIB.Q","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Gibraltar","Quarterly","Millions","","17.353062","","","","15.41488","","","","16.674778","","","","22.681946","","","","","18.902522","","","","22.03513","","","","6.495089","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.964962","","","","28.76309","","","","","25.058117","","","","39.974285","","","","30.654599","","","","22.933804","","","","","33.438722","","","","28.401339","","","","28.376","","","","31.716124","","","","","29.441868","","","","32.720275","","","","34.595989","","","","22.40854","","","","","31.6557","","","","38.881876","","","","37.805868","","","","41.259992","","","","","29.885764","","","","41.5335","","","","32.14388","","","","21.88542","","","","35.466559","","","","33.470945","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.ARE.Q","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","United Arab Emirates","Quarterly","Millions","","2015.759485","","","","1856.822086","","","","2024.448648","","","","2090.797785","","","","","2136.547591","","","","1692.230033","","","","1544.260753","","","","1841.607997","","","","","2085.719404","","","","2040.726818","","","","1751.403146","","","","2029.285977","","","","","1775.173179","","","","1482.716369","","","","1976.420623","","","","1950.973681","","","","","1840.706657","","","","1040.278774","","","","1027.618631","","","","1641.341133","","","","","1845.948329","","","","1670.20524","","","","1609.562681","","","","1895.352371","","","","","2031.857691","","","","1941.405639","","","","1936.483923","","","","2534.598398","","","","","2457.711667","","","","2299.124315","","","","2213.028531","","","","3415.388265","","","","","2898.90768","","","","2570.579189","","","","2645.621745","","","","4609.877937","","","","3232.240805","","","","2799.562208","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.MDA.Q","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Moldova, Republic of","Quarterly","Millions","","3.231553","","","","3.32656","","","","6.582454","","","","1.878488","","","","","2.100318","","","","2.843364","","","","7.192856","","","","4.543908","","","","","3.484169","","","","4.793809","","","","9.309182","","","","6.015593","","","","","3.571039","","","","6.248125","","","","10.267877","","","","5.369","","","","","3.951004","","","","3.664439","","","","8.996593","","","","4.57498","","","","","3.322393","","","","3.230525","","","","7.066771","","","","6.143711","","","","","4.205491","","","","4.894477","","","","9.275871","","","","6.629814","","","","","6.946051","","","","6.54232","","","","12.970558","","","","7.351659","","","","","9.601007","","","","9.346295","","","","15.02125","","","","10.085727","","","","8.58897","","","","10.798714","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.PRY.Q","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Paraguay","Quarterly","Millions","","14.835837","","","","6.701037","","","","11.965495","","","","8.096258","","","","","16.30882","","","","1.887362","","","","25.082061","","","","15.233461","","","","","10.47121","","","","24.386429","","","","3.21585","","","","19.874687","","","","","9.461062","","","","1.876707","","","","4.469343","","","","15.097265","","","","","13.812199","","","","1.518404","","","","23.790412","","","","31.567042","","","","","12.492528","","","","5.729158","","","","6.074266","","","","35.606316","","","","","8.201679","","","","5.852169","","","","5.450351","","","","7.459868","","","","","2.515117","","","","2.253016","","","","5.11435","","","","25.508463","","","","","29.440157","","","","1.330211","","","","6.894103","","","","9.846948","","","","4.798611","","","","2.081345","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.EGY.Q","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Egypt, Arab Republic of","Quarterly","Millions","","282.731471","","","","294.589459","","","","282.568666","","","","283.159506","","","","","240.744452","","","","201.056159","","","","192.604411","","","","202.363295","","","","","233.526331","","","","262.931974","","","","230.06701","","","","267.924595","","","","","241.820555","","","","202.445537","","","","231.429742","","","","234.823748","","","","","285.393947","","","","235.06292","","","","218.873702","","","","231.019138","","","","","307.27869","","","","246.43433","","","","268.320239","","","","267.820576","","","","","247.46925","","","","212.359997","","","","188.657784","","","","135.140975","","","","","142.522963","","","","133.085288","","","","190.796421","","","","208.195205","","","","","196.740914","","","","168.24219","","","","180.280617","","","","182.176846","","","","166.876893","","","","204.663453","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.BRA.Q","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Brazil","Quarterly","Millions","","669.920767","","","","709.744135","","","","739.367702","","","","673.786439","","","","","723.968253","","","","782.363017","","","","982.784892","","","","906.765975","","","","","1033.020091","","","","1070.330441","","","","957.127448","","","","943.557523","","","","","934.458922","","","","894.621956","","","","981.145","","","","952.929431","","","","","929.009468","","","","554.844967","","","","596.368004","","","","862.647834","","","","","1056.912792","","","","1061.863871","","","","1043.381103","","","","1022.65045","","","","","1143.008136","","","","1116.40669","","","","1068.499122","","","","1004.38609","","","","","1098.171458","","","","1073.781854","","","","1030.758784","","","","1038.771221","","","","","1127.687478","","","","1167.856532","","","","1163.753486","","","","1174.2475","","","","1269.167063","","","","1309.347168","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.GIN.Q","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Guinea","Quarterly","Millions","","1.224342","","","","2.477884","","","","2.187287","","","","1.566378","","","","","1.340629","","","","1.662676","","","","1.751092","","","","2.172618","","","","","2.775569","","","","3.724162","","","","5.999985","","","","5.099664","","","","","3.57332","","","","1.852587","","","","1.73083","","","","3.371593","","","","","1.921243","","","","2.235986","","","","3.340761","","","","3.864271","","","","","3.205033","","","","2.117867","","","","2.190479","","","","1.14276","","","","","1.88358","","","","1.813305","","","","1.62442","","","","3.487943","","","","","1.469696","","","","2.731581","","","","2.124336","","","","1.466485","","","","","1.956487","","","","2.193685","","","","2.02119","","","","3.499335","","","","3.200102","","","","3.893857","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.YEM.Q","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Yemen, Republic of","Quarterly","Millions","","0.836118","","","","1.760588","","","","0.936949","","","","0.625305","","","","","0.523811","","","","0.660861","","","","0.654512","","","","1.076505","","","","","2.254814","","","","1.141578","","","","40.282629","","","","1.297588","","","","","1.026517","","","","0.572477","","","","1.18873","","","","1.148807","","","","","1.350397","","","","1.154007","","","","1.834533","","","","2.176362","","","","","2.218529","","","","1.409308","","","","1.659606","","","","1.10963","","","","","1.522489","","","","1.113109","","","","1.909693","","","","3.771024","","","","","1.967587","","","","1.583441","","","","0.877566","","","","1.436675","","","","","0.847776","","","","0.726331","","","","1.450325","","","","0.827988","","","","0.412578","","","","0.748116","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.TUV.Q","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Tuvalu","Quarterly","Millions","","0.663962","","","","0.316929","","","","0.741313","","","","0.306533","","","","","0.271783","","","","0.404899","","","","0.943883","","","","0.457173","","","","","0.429171","","","","0.694953","","","","0.694381","","","","0.426913","","","","","","","","","","","","","0.063508","","","","0.210907","","","","","0.229858","","","","0.38466","","","","0.061027","","","","0.175864","","","","","0.099089","","","","0.023922","","","","0.00254","","","","0.019803","","","","","0.208528","","","","0.12899","","","","0.146762","","","","0.124338","","","","","0.900195","","","","0.795168","","","","0.409162","","","","0.910046","","","","","0.001938","","","","0.01982","","","","0.020223","","","","","","","","0.416061","","","","0.240727","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.FRO.Q","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Faroe Islands","Quarterly","Millions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.097214","","","","3.803904","","","","","3.96133","","","","3.056198","","","","4.076001","","","","3.145125","","","","","2.939368","","","","2.197036","","","","1.731447","","","","1.839792","","","","","2.331428","","","","2.056627","","","","1.582414","","","","2.61914","","","","","1.802729","","","","3.12748","","","","1.742348","","","","3.412376","","","","","2.954285","","","","1.855153","","","","1.319016","","","","2.245114","","","","4.080456","","","","6.733505","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.SUR.Q","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Suriname","Quarterly","Millions","","1.124623","","","","1.283589","","","","2.429003","","","","1.654346","","","","","0.814636","","","","1.659166","","","","1.343424","","","","2.022779","","","","","0.914208","","","","1.548998","","","","2.272283","","","","1.925355","","","","","1.389452","","","","1.596833","","","","1.885514","","","","0.946067","","","","","0.513887","","","","1.549851","","","","1.106247","","","","1.004447","","","","","0.793621","","","","0.572084","","","","0.958393","","","","1.296615","","","","","0.616534","","","","0.98607","","","","1.431111","","","","1.850959","","","","","0.608967","","","","1.175646","","","","2.219105","","","","2.129486","","","","","1.010644","","","","1.224769","","","","1.107167","","","","1.146525","","","","1.053341","","","","1.091672","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.GNQ.M","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Equatorial Guinea, Republic of","Monthly","Millions","","","","21.942694","21.335848","","","0.001898","0.00437","","0.002924","0.611579","2.784651","","2.733682","2.27768","68.989098","","","49.166275","33.255165","62.630398","","16.453481","","0.001948","","","","","","0.043397","0.002682","","","","23.078139","0.031826","","","26.059568","0.002479","","","","","","","0.198076","","0.120766","","","0.08643","","","","","","","","0.120676","","0.008001","","33.514339","","","","","","","","","","","","","0.044575","0.004262","","","","","","","","","79.957076","25.59819","","","","31.108096","","","","","","27.194189","","","","","","65.038981","","","","","","","","","48.095073","","0.004183","","","","","109.961564","","","","","","","","","","","","","","60.800359","","","","","","","32.093769","","","","122.002409","","","","39.893504","","","","","","","","","43.430651","40.685708","",""
