"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","COUNTERPART_COUNTRY","FREQUENCY","SCALE","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.FRO.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Faroe Islands","Annual","Millions","","","","","","0.201219","0.047737","0.014149","0.00953"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.GIB.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Gibraltar","Annual","Millions","72.124666","47.432741","","39.728052","118.620805","121.932185","119.166672","149.603436","125.448564"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.DOM.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Dominican Republic","Annual","Millions","5.593289","98.23248","259.941033","266.80062","159.22188","230.41447","321.52124","361.205996","358.849513"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.MHL.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Marshall Islands, Republic of the","Annual","Millions","","1251.258758","1358.17036","1315.274999","1284.773026","1202.278809","1257.002735","1154.335137","1266.302991"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.BRN.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Brunei Darussalam","Annual","Millions","83.087766","84.89079","99.180697","131.999517","103.157116","227.575158","59.672594","56.008211","56.872001"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.MSR.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Montserrat, United Kingdom-British Overseas Territory","Annual","Millions","","","","0.005286","0.004593","0.016008","0.018544","0.004239","0.017343"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.UKR.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Ukraine","Annual","Millions","575.079097","631.416826","729.801056","720.047076","533.126637","724.061225","385.571495","93.024629","77.943663"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.UGA.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Uganda","Annual","Millions","10.320804","13.786484","8.229557","11.395277","13.041649","11.555358","12.103993","17.508938","21.679268"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.NRU.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Nauru, Republic of","Annual","Millions","2.069287","0.317383","2.000063","2.623769","3.112305","10.833225","8.893847","7.80852","6.440049"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.BWA.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Botswana","Annual","Millions","24.730262","22.432828","28.83346","33.199382","17.546197","19.722796","13.378676","18.294691","19.45058"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.GNB.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Guinea-Bissau","Annual","Millions","1.814342","1.458129","","0.869334","0.414991","1.729455","1.504498","1.714427","0.644441"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.ZAF.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","South Africa","Annual","Millions","2232.675567","2516.315275","2519.345595","2414.482789","1664.773918","2354.970992","2359.08892","2506.947817","2099.59252"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.WBG.A","OBS_VALUE","Japan","Trade balance goods, US dollar","West Bank and Gaza","Annual","Millions","2.213649","1.545159","2.128314","3.817985","2.907097","2.169141","2.4391","3.435675","1.435644"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.WBG.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","West Bank and Gaza","Annual","Millions","2.827314","2.03798","2.667802","4.288739","3.326419","2.633852","2.835601","3.669857","1.804802"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.SSD.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","South Sudan, Republic of","Annual","Millions","0.23249","1.092564","","3.401516","13.068697","12.137543","15.932716","25.674434","30.903784"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.AIA.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Anguilla, United Kingdom-British Overseas Territory","Annual","Millions","","2.341865","2.859187","3.801398","1.912477","1.481877","2.467886","2.392855","2.651573"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.FRO.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Faroe Islands","Annual","Millions","","","","-4.901118","-14.238654","-8.506424","-8.541872","-10.070784","-8.364038"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.WBG.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","West Bank and Gaza","Annual","Millions","0.613665","0.492821","0.539488","0.470754","0.419322","0.464711","0.396501","0.234182","0.369158"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.NRU.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Nauru, Republic of","Annual","Millions","4.784463","6.576452","2.467411","0.002531","1.635806","3.038393","3.615068","2.600248","0.642999"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.TX898.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Countries & Areas not specified","Annual","Millions","15.944073","2.97578","5.064641","17.171402","25.257113","20.335359","3.100237","5.08918","3.247332"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.MNE.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Montenegro","Annual","Millions","2.709334","1.400506","0.411633","0.357852","1.238635","0.469788","0.354582","0.187505","0.193266"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.VAT.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Holy See","Annual","Millions","","","","","-1.45631","","-0.012251","-0.008346","0.02542"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.LCA.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","St. Lucia","Annual","Millions","0.005268","0.066252","","","0.006097","0.059824","0.010814","0.025527","0.035026"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.IRQ.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Iraq","Annual","Millions","1098.355146","1009.804902","1318.045317","957.232388","179.911147","231.365141","0.307184","30.063452","16.780019"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.ARM.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Armenia, Republic of","Annual","Millions","12.33528","10.40642","16.080624","20.325196","20.823042","25.221317","27.722279","33.600864","44.063816"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.SSD.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","South Sudan, Republic of","Annual","Millions","","","","0.003792","0.005758","64.470282","55.851041","15.646769","9.445439"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.TX489.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Middle East and Central Asia not specified","Annual","Millions","0.162795","0.007707","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.GRD.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Grenada","Annual","Millions","0.01144","","","0.004178","","0.016147","","0.063804",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.CUW.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Curaçao, Kingdom of the Netherlands","Annual","Millions","","","","0.020675","0.228058","0.092462","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.VAT.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Holy See","Annual","Millions","","","","","1.598422","","0.012251","0.008346",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.CUW.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Curaçao, Kingdom of the Netherlands","Annual","Millions","","","","9.252329","12.775017","16.687263","","",""
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.TX489.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Middle East and Central Asia not specified","Annual","Millions","0.084264","0.085697","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.TX489.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Middle East and Central Asia not specified","Annual","Millions","-0.078531","0.07799","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.CUW.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Curaçao, Kingdom of the Netherlands","Annual","Millions","","","","9.273004","13.003075","16.779725","","",""
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.TX898.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Countries & Areas not specified","Annual","Millions","15.905285","","","8.966284","27.048617","16.47197","","",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.VCT.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","St. Vincent and the Grenadines","Annual","Millions","4.908701","3.102348","","0.007297","2.139937","0.661557","3.142862","0.004237",""
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.DMA.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Dominica","Annual","Millions","88.951251","49.649494","0.358521","0.699574","0.386525","0.28972","0.441125","0.129681","0.598009"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.STP.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","São Tomé and Príncipe, Democratic Republic of","Annual","Millions","0.048306","0.064084","","0.01684","0.300194","0.203912","0.006293","0.017989","0.014737"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.BDI.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Burundi","Annual","Millions","5.139028","4.946791","7.270442","9.892341","12.612972","12.699151","14.7848","12.526607","14.174914"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.CZE.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Czech Republic","Annual","Millions","1235.694114","1409.522372","1635.660533","1598.172876","1491.539546","2178.010956","2303.205748","2221.238973","2305.168286"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.ARG.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Argentina","Annual","Millions","631.571389","737.19305","740.493004","663.756017","538.814189","866.909358","944.999655","901.553935","939.22109"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.SYC.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Seychelles","Annual","Millions","18.466854","15.865381","10.990283","11.755863","4.528358","1.846034","8.050203","8.017217","7.683654"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.MNG.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Mongolia","Annual","Millions","278.061181","357.334251","517.669983","582.931615","340.56615","497.076322","491.812884","766.146047","1110.764289"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.COL.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Colombia","Annual","Millions","948.733561","1003.879878","1110.729098","1125.138994","799.816569","1216.495832","1356.028736","974.414557","1030.329156"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.MDV.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Maldives","Annual","Millions","17.187556","20.189456","25.023792","24.294781","19.584691","33.829523","34.10504","40.733244","40.314735"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.IDN.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Indonesia","Annual","Millions","-6847.055006","-6408.946637","-5813.053977","-4155.07173","-5321.445011","-6182.362233","-13578.53064","-9960.644628","-10198.554804"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.ARM.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Armenia, Republic of","Annual","Millions","7.049616","9.046381","8.637381","2.987015","-13.184205","-18.420376","9.350649","-10.360283","-21.442172"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.EST.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Estonia, Republic of","Annual","Millions","23.995376","32.416109","53.586927","51.29965","17.174509","-0.603256","8.949908","42.409673","106.111497"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.G205.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Latin America and the Caribbean (LAC)","Annual","Millions","26952.333449","27716.927364","29873.647401","28918.517956","20764.403107","27257.222399","27350.575745","29944.194041","29979.714061"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.SWZ.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Eswatini, Kingdom of","Annual","Millions","0.587036","0.820367","1.292626","1.244946","1.740299","1.830312","2.441628","1.610179","2.442262"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.NZL.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","New Zealand","Annual","Millions","2346.164919","2475.658893","2653.131033","2671.642753","2486.727083","2744.892114","2980.783229","2672.227235","2614.780355"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.ETH.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Ethiopia, The Federal Democratic Republic of","Annual","Millions","103.758598","113.700533","47.174639","85.007674","84.434118","70.883062","64.524942","46.279373","51.735574"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.ALB.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Albania","Annual","Millions","5.515469","3.836466","1.449803","1.879768","1.974634","3.461611","2.076982","4.264962","3.356968"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.GUY.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Guyana","Annual","Millions","42.061395","42.330819","50.652761","60.002334","56.971519","83.311786","96.561333","154.979113","184.009435"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.PYF.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","French Polynesia","Annual","Millions","19.076981","19.11596","20.39","20.92484","21.307306","21.565199","19.975456","24.197117","20.16596"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.SLB.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Solomon Islands","Annual","Millions","21.311789","15.775863","17.053203","14.006025","13.150979","13.118061","11.743781","19.433935","15.885763"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.NCL.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","New Caledonia","Annual","Millions","32.592057","32.792982","40.239904","44.910357","44.016256","34.72408","44.712186","53.238361","24.322385"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.GX440.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Middle East, North Africa, Afghanistan, and Pakistan","Annual","Millions","25697.259301","22874.857188","23660.789627","22831.504268","18241.973005","20947.93793","22767.86128","26236.502762","29098.521008"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.SGP.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Singapore","Annual","Millions","7470.135147","8522.967847","9747.277436","7798.835063","8540.062815","8823.503717","9842.843772","8592.516965","7622.684271"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.USA.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","United States","Annual","Millions","130428.61445","135075.544783","140616.898785","140393.696021","118292.533088","135774.598007","139432.969598","144759.932918","141494.296579"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.VEN.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Venezuela, República Bolivariana de","Annual","Millions","104.057942","72.951039","19.664928","35.583587","17.83369","18.063811","33.711569","58.234133","69.450686"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.ASM.A","OBS_VALUE","Japan","Trade balance goods, US dollar","American Samoa","Annual","Millions","0.551342","0.354601","2.246046","1.555252","5.087107","2.953741","3.006328","2.272773","2.311081"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.MKD.A","OBS_VALUE","Japan","Trade balance goods, US dollar","North Macedonia, Republic of","Annual","Millions","3.466164","0.656512","-0.415874","3.205937","","","0.657233","0.698722","-1.140529"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.BEL.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Belgium","Annual","Millions","2486.194135","2751.499527","3067.537848","3196.160137","3236.909153","6374.354268","6748.803138","3507.959044","3381.800207"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.ARM.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Armenia, Republic of","Annual","Millions","19.384896","19.452801","24.718005","23.312211","7.638837","6.800941","37.072928","23.240581","22.621644"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.EST.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Estonia, Republic of","Annual","Millions","119.058467","130.539136","164.007202","189.03282","141.896201","200.797725","223.553578","251.526635","226.461337"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.PHL.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Philippines","Annual","Millions","9053.806469","9725.759645","10436.439191","10574.150515","9299.771154","10783.76861","10882.573667","10466.224569","9477.772333"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.MNE.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Montenegro","Annual","Millions","4.914765","21.381591","10.307929","5.354771","3.186514","4.222423","3.29645","3.008702","3.910798"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.IRQ.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Iraq","Annual","Millions","342.846319","285.240374","359.84062","750.62645","366.450444","424.818658","609.051157","846.192811","900.547025"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.TX399.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Western Hemisphere not specified","Annual","Millions","289.982437","187.452624","81.990128","42.848117","35.543254","37.449009","25.610109","34.203716","37.445891"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.TUV.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Tuvalu","Annual","Millions","13.719219","15.223624","18.085297","19.765623","25.033418","41.550258","24.176566","8.242167","0.501899"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.GX405.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Middle East","Annual","Millions","-35745.388138","-52538.509388","-71797.4267","-59189.252307","-34654.742596","-57826.661842","-95365.831199","-68544.789761","-57359.404453"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.YEM.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Yemen, Republic of","Annual","Millions","112.827995","77.435417","143.411709","286.369663","185.025295","288.12538","246.909737","238.562442","269.129298"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.TGO.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Togo","Annual","Millions","39.040728","26.544039","28.101968","22.74035","24.102248","17.135127","10.747626","5.873976","3.432883"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.EST.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Estonia, Republic of","Annual","Millions","95.063091","98.123027","110.420275","137.73317","124.721692","201.400981","214.60367","209.116962","120.34984"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.GMB.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Gambia, The","Annual","Millions","1.606253","4.492772","5.025663","2.821532","3.062109","3.487798","1.993937","1.591221","2.547794"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.TX399.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Western Hemisphere not specified","Annual","Millions","0.252405","0.26438","0.160596","0.266399","26.056549","53.700205","0.047605","25.029069","0.660236"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.PLW.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Palau, Republic of","Annual","Millions","26.582092","3.531926","-6.500399","2.902875","8.311542","7.575539","11.307861","11.092868","19.361951"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.ISL.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Iceland","Annual","Millions","-93.832299","-87.364982","-97.50328","-85.888111","-36.63056","-76.133003","-124.469723","-99.653435","-86.999002"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.TLS.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Timor-Leste, Democratic Republic of","Annual","Millions","0.993502","1.482218","0.928587","10.714305","13.869475","66.783143","74.567834","24.762433","1.613114"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.BIH.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Bosnia and Herzegovina","Annual","Millions","6.841296","7.571941","10.177137","9.435383","11.72432","9.246249","11.217371","15.636053","12.858362"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.G092.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","EMDEs by Source of Export Earnings: Nonfuel","Annual","Millions","246605.253399","275487.911167","300140.924191","284000.543824","266160.005899","323484.04779","308256.642618","284863.569822","278921.490513"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.G092.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","EMDEs by Source of Export Earnings: Nonfuel","Annual","Millions","280965.425888","303422.697746","322886.475929","315634.236774","297958.466236","346579.80707","376937.306258","341878.923008","329439.525335"
